"AKT3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"AKT3"	"'Changes in gene activity extend non-mammalian lifespan'"
"AKT3"	"'Changes in gene activity protect against age-related impairment'"
"AKT3"	"'Changes in gene activity reduce non-mammalian lifespan'"
"NUMA1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CPSF7"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RAP1B"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CCNH"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"UXS1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GNPTG"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PSRC1"	"'Association of genetic variants and gene expression levels with longevity'"
"TLN2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"GNPNAT1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MAP2K4"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ZBTB8OS"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PRKAG1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SGPP1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ABCE1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"IQGAP1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NFATC3"	"'Association of genetic variants and gene expression levels with longevity'"
"ADAMTS1"	"'Age-related changes in gene expression, methylation or protein activity'"
"LTBP1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"VAMP4"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SDC2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PCNT"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SCPEP1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"LAMTOR2"	"'Association of genetic variants and gene expression levels with longevity'"
"AKT1S1"	"'Association of genetic variants and gene expression levels with longevity'"
"AKT1S1"	"'Age-related changes in gene expression, methylation or protein activity'"
"PRR5L"	"'Association of genetic variants and gene expression levels with longevity'"
"PRR5L"	"'Age-related changes in gene expression, methylation or protein activity'"
"RPTOR"	"'Association of genetic variants and gene expression levels with longevity'"
"RPTOR"	"'Changes in gene activity enhance age-related deterioration'"
"RHOA"	"'Association of genetic variants and gene expression levels with longevity'"
"RHOA"	"'Age-related changes in gene expression, methylation or protein activity'"
"EIF4EBP1"	"'Association of genetic variants and gene expression levels with longevity'"
"EIF4EBP1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MMP20"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MMP25"	"'Age-related changes in gene expression, methylation or protein activity'"
"MMP27"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"TIMP2"	"'Age-related changes in gene expression, methylation or protein activity'"
"TIMP2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ACAN"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SMOC2"	"'Changes in gene activity extend non-mammalian lifespan'"
"SMOC2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SMOC2"	"'Changes in gene activity enhance age-related deterioration'"
"SIRT4"	"'Changes in gene activity extend non-mammalian lifespan'"
"SIRT4"	"'Age-related changes in gene expression, methylation or protein activity'"
"SIRT4"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SIRT4"	"'Regulation of genes associated with aging'"
"SIRT4"	"'Age-related changes in gene expression, methylation or protein activity in non-mammals'"
"SIRT4"	"'Changes in gene activity protect against age-related impairment'"
"SIRT4"	"'Changes in gene activity reduce non-mammalian lifespan'"
"SIRT4"	"'Changes in gene activity enhance age-related deterioration'"
"SIRT4"	"'Association of genetic variants and gene expression levels with longevity'"
"SIRT5"	"'Association of genetic variants and gene expression levels with longevity'"
"SIRT5"	"'Age-related changes in gene expression, methylation or protein activity'"
"SIRT5"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"SIRT5"	"'Regulation of genes associated with aging'"
"AGER"	"'Age-related changes in gene expression, methylation or protein activity'"
"AGER"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"AGER"	"'Regulation of genes associated with aging'"
"AGER"	"'Changes in gene activity protect against age-related impairment'"
"AGER"	"'Changes in gene activity enhance age-related deterioration'"
"AGER"	"'Association of genetic variants and gene expression levels with longevity'"
"GLO1"	"'Changes in gene activity extend non-mammalian lifespan'"
"GLO1"	"'Age-related changes in gene expression, methylation or protein activity'"
"GLO1"	"'Age-related changes in gene expression, methylation or protein activity in non-mammals'"
"GLO1"	"'Changes in gene activity protect against age-related impairment'"
"GLO1"	"'Changes in gene activity reduce non-mammalian lifespan'"
"GLO1"	"'Changes in gene activity enhance age-related deterioration'"
"NRIP1"	"'Changes in gene activity extend mammalian lifespan'"
"NRIP1"	"'Age-related changes in gene expression, methylation or protein activity'"
"NRIP1"	"'Changes in gene activity protect against age-related impairment'"
"NRIP1"	"'Changes in gene activity enhance age-related deterioration'"
"TMPRSS2"	"'Age-related changes in gene expression, methylation or protein activity'"
"TMPRSS2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"VHL"	"'Changes in gene activity extend non-mammalian lifespan'"
"VHL"	"'Regulation of genes associated with aging'"
"VHL"	"'Changes in gene activity protect against age-related impairment'"
"WNT10B"	"'Age-related changes in gene expression, methylation or protein activity'"
"WNT9B"	"'Age-related changes in gene expression, methylation or protein activity'"
"WNT9B"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"WNT9B"	"'Regulation of genes associated with aging'"
"PAWR"	"'Changes in gene activity extend mammalian lifespan'"
"PAWR"	"'Changes in gene activity protect against age-related impairment'"
"PAWR"	"'Changes in gene activity reduce mammalian lifespan'"
"PAWR"	"'Changes in gene activity enhance age-related deterioration'"
"C9orf85"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"JMJD1A"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"DDR1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"ALOX12"	"'Age-related changes in gene expression, methylation or protein activity'"
"PTGER2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"MGAT5"	"'Changes in gene activity reduce mammalian lifespan'"
"MGAT5"	"'Changes in gene activity enhance age-related deterioration'"
"MGAT5"	"'Changes in gene activity protect against age-related impairment'"
"NR2F2"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"WFS1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"FLJ22555"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"DKK3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"LAMA3"	"'Age-related changes in gene expression, methylation or protein activity'"
"PTPRK"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NOX4"	"'Age-related changes in gene expression, methylation or protein activity'"
"NOX4"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NOX4"	"'Regulation of genes associated with aging'"
"NOX4"	"'Changes in gene activity enhance age-related deterioration'"
"COA1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CXCL16"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"PDLIM5"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"USP10"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CA3"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"CYFIP1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"NHLRC1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"RPL31"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"DCHS1"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
"EIF3M"	"'Age-related changes in gene expression, methylation or protein activity in humans'"
